campaign_id,project_id,project_title,project_url,project_context
26116,368080-48088,DIDs for public services in the US,https://cardano.ideascale.com/a/dtd/DIDs-for-public-services-in-the-US/368080-48088,"Trying to make local government interactions frictionless using DIDs and DIDs documents.

Decentralize public data access and ownership."
26116,368054-48088,⭐Self-Sovereign DID Badge Passports,https://cardano.ideascale.com/a/dtd/⭐Self-Sovereign-DID-Badge-Passports/368054-48088,Today's factory-based education model is flawed. Its average-size-fits-all model ignores kids' differences & fails to recognise strengths.
26116,368039-48088,Dyana holistic health DID,https://cardano.ideascale.com/a/dtd/Dyana-holistic-health-DID/368039-48088,"Personal Health data needs to be more integrated, precise and fun in order to develop prevention, lower disease and the associated costs."
26116,367840-48088,Control your data (vault) via PRISM,https://cardano.ideascale.com/a/dtd/Control-your-data-vault-via-PRISM/367840-48088,"Today, companies have your data and (mis)use it for their benefit; whereas you should control and benefit from the use of your personal data"
26116,367780-48088,Ebay for bitcoins,https://cardano.ideascale.com/a/dtd/Ebay-for-bitcoins/367780-48088,Advertise that every day junk can sell on Ebay and the proceeds invested in Cardono. Bringing in revenue and hopefully adoption  by Ebay
26116,367573-48088,DID in Congo Universities,https://cardano.ideascale.com/a/dtd/DID-in-Congo-Universities/367573-48088,"With hundreds of universities created since 1994, checking credentials is costly and sometimes impossible, leading to cases of fraud."
26116,367559-48088,Aegis Esports DID Platform,https://cardano.ideascale.com/a/dtd/Aegis-Esports-DID-Platform/367559-48088,The Esports industry struggles with stagnating amateur and professional scenes and inefficient talent & knowledge discovery and preservation
26116,367221-48088,PACE: Community credentials,https://cardano.ideascale.com/a/dtd/PACE-Community-credentials/367221-48088,There is a lack of tools/examples for community projects to easily integrate Atala Prism which reduces the speed of adoption
26116,367219-48088,BIT - Basic Income Token,https://cardano.ideascale.com/a/dtd/BIT-Basic-Income-Token/367219-48088,"Users in Atala are on-boarded by DID-Providers, lack incentive to explore the Cardano ecosystem.

Providers lack incentive to cooperate."
26116,367128-48088,Cardano Sign-In,https://cardano.ideascale.com/a/dtd/Cardano-Sign-In/367128-48088,There is no alternative to the popular Google/Facebook sign-in services which are independent and community managed
26116,367101-48088,Decentralized eLearning & DIDs,https://cardano.ideascale.com/a/dtd/Decentralized-eLearning-DIDs/367101-48088,"Digital education in Latin America has low efficiency, is costly, and is not able to reach a larger audience."
26116,367037-48088,Play-to-learn-and-earn DID-Platform,https://cardano.ideascale.com/a/dtd/Play-to-learn-and-earn-DID-Platform/367037-48088,"Millions of people are excluded from invaluable learning material and business opportunity due to their location, language or infrastructure"
26116,366834-48088,CCC: PRISM RIDE @MOA; 40M Visits/yr,https://cardano.ideascale.com/a/dtd/CCC-PRISM-RIDE-@MOA-40M-Visits-yr/366834-48088,"40M MOA visit/yr to be invited to Atala PRISM. ""Credential Wealth"" unlocks possibilities, currently no experiences offer mass-scale adoption"
26116,366806-48088,DID Solutions for Local Governments,https://cardano.ideascale.com/a/dtd/DID-Solutions-for-Local-Governments/366806-48088,"In Japan, solutions in the society and the industry using Japan national IDs is not popular yet."
